#DEPT	六五最大主应力	六五最小主应力
1149.7000000	22.38145679	18.91204537
1149.8000000	22.38710651	18.91978483
1149.9000000	22.38968878	18.92241634
1150.0000000	22.39002517	18.92130797
1150.1000000	22.38734193	18.91517125
1150.2000000	22.38022264	18.90164757
1150.3000000	22.37130256	18.88512515
1150.4000000	22.36023309	18.86502353
1150.5000000	22.34916213	18.84491941
1150.6000000	22.33907421	18.82645224
1150.7000000	22.33134258	18.81190882
1150.8000000	22.32775963	18.80427387
1150.9000000	22.32663617	18.80073451
1151.0000000	22.32925764	18.80343127
1151.1000000	22.33390915	18.80950852
1151.2000000	22.33933757	18.8168795
1151.3000000	22.34485815	18.82440393
1151.4000000	22.34934226	18.83020241
1151.5000000	22.35312098	18.83482626
1151.6000000	22.35571028	18.83746946
1151.7000000	22.35821385	18.83996992
1151.8000000	22.360789	18.84258955
1151.9000000	22.36434838	18.84684815
1152.0000000	22.3687339	18.85248247
1152.1000000	22.37374815	18.85916375
1152.2000000	22.37942344	18.8669458
1152.3000000	22.38487115	18.87434889
1152.4000000	22.39010438	18.88139482
1152.5000000	22.39411554	18.88640573
1152.6000000	22.39743768	18.89026928
1152.7000000	22.40004528	18.89294295
1152.8000000	22.40156834	18.89381062
1152.9000000	22.40269218	18.89401351
1153.0000000	22.40335779	18.89345335
1153.1000000	22.4034241	18.89189521
1153.2000000	22.40316969	18.889803
1153.3000000	22.40250409	18.88702607
1153.4000000	22.40126509	18.88329431
1153.5000000	22.39987037	18.87930324
1153.6000000	22.39834352	18.87509213
1153.7000000	22.39737501	18.87181077
1153.8000000	22.39700406	18.8695245
1153.9000000	22.39776297	18.8691197
1154.0000000	22.4001148	18.87136745
1154.1000000	22.40330613	18.87501316
1154.2000000	22.40762006	18.88052826
1154.3000000	22.411945	18.88606168
1154.4000000	22.4159679	18.89109215
1154.5000000	22.41878323	18.89411173
1154.6000000	22.4201915	18.89478825
1154.7000000	22.42073505	18.89402483
1154.8000000	22.42021144	18.89148433
1154.9000000	22.42014336	18.88970239
1155.0000000	22.42064737	18.88887312
1155.1000000	22.42373515	18.89234639
1155.2000000	22.42905272	18.89953277
1155.3000000	22.43613827	18.90966322
1155.4000000	22.44594286	18.92432149
1155.5000000	22.45590758	18.9392464
1155.6000000	22.4659823	18.95435447
1155.7000000	22.47329955	18.96487075
1155.8000000	22.47821494	18.97138741
1155.9000000	22.48059072	18.97367505
1156.0000000	22.47790933	18.96754137
1156.1000000	22.47331325	18.95821931
1156.2000000	22.46650153	18.94520771
1156.3000000	22.45816291	18.92965348
1156.4000000	22.44987914	18.91419059
1156.5000000	22.44193102	18.89928661
1156.6000000	22.43584141	18.88747746
1156.7000000	22.43104017	18.87781372
1156.8000000	22.42819549	18.8714081
1156.9000000	22.42808338	18.86955283
1157.0000000	22.42961943	18.87044212
1157.1000000	22.43365593	18.87549523
1157.2000000	22.44031009	18.88490734
1157.3000000	22.44837103	18.89666205
1157.4000000	22.4583639	18.91163385
1157.5000000	22.46891295	18.92753183
1157.6000000	22.47935251	18.94324748
1157.7000000	22.4885243	18.95685199
1157.8000000	22.49541267	18.96665409
1157.9000000	22.50066214	18.97372706
1158.0000000	22.50288653	18.97576259
1158.1000000	22.50394842	18.97586231
1158.2000000	22.50439559	18.97493836
1158.3000000	22.50554997	18.9751921
1158.4000000	22.50825017	18.97801995
1158.5000000	22.5122076	18.98294139
1158.6000000	22.51845483	18.99167584
1158.7000000	22.52476721	19.0005188
1158.8000000	22.53111967	19.00942848
1158.9000000	22.5348489	19.01396991
1159.0000000	22.53665784	19.01531362
1159.1000000	22.53639884	19.01321376
1159.2000000	22.53353246	19.00677202
1159.3000000	22.53091864	19.00075085
1159.4000000	22.52879171	18.99554045
1159.5000000	22.53141277	18.99823652
1159.6000000	22.53774192	19.0071074
1159.7000000	22.54921082	19.02453711
1159.8000000	22.56817941	19.05445547
1159.9000000	22.59022822	19.08950306
1160.0000000	22.61599275	19.13073816
1160.1000000	22.64190162	19.17221358
1160.2000000	22.66598751	19.21065333
1160.3000000	22.6857744	19.2419343
1160.4000000	22.69729315	19.259447
1160.5000000	22.70332743	19.26782685
1160.6000000	22.70006268	19.26072174
1160.7000000	22.68977915	19.24192882
1160.8000000	22.67585001	19.21706517
1160.9000000	22.65844466	19.18641284
1161.0000000	22.64234278	19.15793108
1161.1000000	22.62777673	19.13200679
1161.2000000	22.61868982	19.11520649
1161.3000000	22.61406848	19.10584234
1161.4000000	22.61267793	19.1018582
1161.5000000	22.6158303	19.10543901
1161.6000000	22.62008273	19.11085167
1161.7000000	22.62514733	19.1176168
1161.8000000	22.63009262	19.12418322
1161.9000000	22.63474444	19.13026096
1162.0000000	22.63913387	19.13590175
1162.1000000	22.64329331	19.14115957
1162.2000000	22.64732141	19.14619868
1162.3000000	22.65120455	19.1509964
1162.4000000	22.65407151	19.15410194
1162.5000000	22.65596092	19.15557964
1162.6000000	22.65662065	19.15500966
1162.7000000	22.65470968	19.15015889
1162.8000000	22.65147071	19.1430967
1162.9000000	22.64651067	19.13316854
1163.0000000	22.63979439	19.12031584
1163.1000000	22.63246771	19.10644668
1163.2000000	22.62452972	19.09155956
1163.3000000	22.61702055	19.0773865
1163.4000000	22.61018314	19.06433207
1163.5000000	22.60482169	19.05373544
1163.6000000	22.60204958	19.04745066
1163.7000000	22.60102169	19.04407038
1163.8000000	22.60300118	19.04569808
1163.9000000	22.60719476	19.05101275
1164.0000000	22.61247965	19.0581447
1164.1000000	22.61862593	19.06671106
1164.2000000	22.62381234	19.07367902
1164.3000000	22.62806698	19.07909537
1164.4000000	22.62958391	19.0799528
1164.5000000	22.62907668	19.07743955
1164.6000000	22.62712824	19.07252635
1164.7000000	22.62339014	19.06463295
1164.8000000	22.6194551	19.05641161
1164.9000000	22.61540278	19.04799497
1165.0000000	22.61204209	19.04073005
1165.1000000	22.60915661	19.03425644
1165.2000000	22.60670964	19.02851306
1165.3000000	22.60509925	19.02416279
1165.4000000	22.60411998	19.02086345
1165.5000000	22.60384555	19.01873785
1165.6000000	22.60592356	19.02052961
1165.7000000	22.60972377	19.02518922
1165.8000000	22.61567192	19.03342566
1165.9000000	22.62586322	19.04872792
1166.0000000	22.63834187	19.06783914
1166.1000000	22.65381586	19.09193828
1166.2000000	22.6724497	19.12129928
1166.3000000	22.69198205	19.15215649
1166.4000000	22.71231565	19.18434794
1166.5000000	22.73061479	19.21315154
1166.6000000	22.74637277	19.23772353
1166.7000000	22.75701615	19.25377855
1166.8000000	22.75934266	19.25598413
1166.9000000	22.75613686	19.24897716
1167.0000000	22.74345841	19.22619608
1167.1000000	22.72363914	19.19152391
1167.2000000	22.69998509	19.15046593
1167.3000000	22.672879	19.10365947
1167.4000000	22.64794533	19.06047053
1167.5000000	22.62537165	19.02121144
1167.6000000	22.61112688	18.99582191
1167.7000000	22.60422278	18.98265632
1167.8000000	22.60292493	18.97882645
1167.9000000	22.61115392	18.99086105
1168.0000000	22.62306536	19.0090278
1168.1000000	22.63787426	19.03201948
1168.2000000	22.65512373	19.05907526
1168.3000000	22.67231893	19.08604067
1168.4000000	22.68945452	19.11290678
1168.5000000	22.70535359	19.13771378
1168.6000000	22.72041725	19.16112962
1168.7000000	22.73456596	19.18302185
1168.8000000	22.74680774	19.2017386
1168.9000000	22.75775938	19.21830698
1169.0000000	22.76710944	19.23220835
1169.1000000	22.77308395	19.24048866
1169.2000000	22.77701237	19.24536177
1169.3000000	22.77816096	19.24560581
1169.4000000	22.77578336	19.23997796
1169.5000000	22.77196691	19.23195409
1169.6000000	22.76646453	19.22112276
1169.7000000	22.76104877	19.21043566
1169.8000000	22.75629116	19.20084454
1169.9000000	22.75322437	19.19406902
1170.0000000	22.75244202	19.19109762
1170.1000000	22.7528129	19.19004659
1170.2000000	22.75454762	19.19126668
1170.3000000	22.75578101	19.19165195
1170.4000000	22.75631639	19.19087485
1170.5000000	22.75464737	19.18642692
1170.6000000	22.75107061	19.17880218
1170.7000000	22.74632694	19.16923425
1170.8000000	22.74049833	19.15785964
1170.9000000	22.73535439	19.14762514
1171.0000000	22.73087406	19.13849572
1171.1000000	22.72883643	19.13343397
1171.2000000	22.72812675	19.13058355
1171.3000000	22.7284725	19.12949068
1171.4000000	22.72922539	19.12907578
1171.5000000	22.72906259	19.12713605
1171.6000000	22.72803019	19.12374821
1171.7000000	22.72438577	19.11601076
1171.8000000	22.72002286	19.10707685
1171.9000000	22.71486353	19.0968167
1172.0000000	22.71098965	19.08869712
1172.1000000	22.70905226	19.08380227
1172.2000000	22.70971985	19.08324532
1172.3000000	22.71580249	19.09170572
1172.4000000	22.72444456	19.10442818
1172.5000000	22.736335	19.12255994
1172.6000000	22.75010205	19.14381669
1172.7000000	22.76372408	19.16483193
1172.8000000	22.77637193	19.18422494
1172.9000000	22.78564809	19.19800328
1173.0000000	22.79265555	19.2080037
1173.1000000	22.79592273	19.21177568
1173.2000000	22.79605026	19.21031942
1173.3000000	22.79463375	19.20629196
1173.4000000	22.79152606	19.1994483
1173.5000000	22.78841718	19.19260266
1173.6000000	22.78561406	19.18626616
1173.7000000	22.78426539	19.18235167
1173.8000000	22.78480902	19.18158829
1173.9000000	22.78680891	19.18324995
1174.0000000	22.79184366	19.18996535
1174.1000000	22.7989313	19.2000993
1174.2000000	22.80752241	19.21273687
1174.3000000	22.81808538	19.22865805
1174.4000000	22.82847788	19.24429535
1174.5000000	22.83862464	19.25952343
1174.6000000	22.84567508	19.26959542
1174.7000000	22.84990684	19.27497365
1174.8000000	22.85142817	19.27583839
1174.9000000	22.84688553	19.26660519
1175.0000000	22.84010579	19.25364672
1175.1000000	22.83079929	19.23648057
1175.2000000	22.81999276	19.21681652
1175.3000000	22.80977712	19.19813642
1175.4000000	22.80057735	19.18114797
1175.5000000	22.79522886	19.1705728
1175.6000000	22.79237195	19.16414671
1175.7000000	22.79303222	19.16357757
1175.8000000	22.79823426	19.17057156
1175.9000000	22.80567925	19.18130059
1176.0000000	22.81610256	19.19698922
1176.1000000	22.82882008	19.21649826
1176.2000000	22.84240725	19.23745547
1176.3000000	22.85678775	19.25973374
1176.4000000	22.87067522	19.28119099
1176.5000000	22.88394579	19.30162096
1176.6000000	22.89569819	19.31952279
1176.7000000	22.90565647	19.33443702
1176.8000000	22.91441654	19.34735593
1176.9000000	22.92118726	19.35696212
1177.0000000	22.92667176	19.36442644
1177.1000000	22.93123724	19.37036038
1177.2000000	22.93423527	19.37368415
1177.3000000	22.93608483	19.37509547
1177.4000000	22.93702491	19.37499229
1177.5000000	22.93614384	19.37185645
1177.6000000	22.93450702	19.36746213
1177.7000000	22.93225291	19.36203988
1177.8000000	22.93000537	19.35662855
1177.9000000	22.92853035	19.35250365
1178.0000000	22.92781645	19.3496462
1178.1000000	22.9295297	19.35083051
1178.2000000	22.93237976	19.35390789
1178.3000000	22.93652288	19.3591385
1178.4000000	22.94200221	19.36659423
1178.5000000	22.94767508	19.37437223
1178.6000000	22.95349598	19.38239674
1178.7000000	22.95881077	19.38957847
1178.8000000	22.96366837	19.39599886
1178.9000000	22.96783428	19.40126742
1179.0000000	22.97063313	19.40425951
1179.1000000	22.97238377	19.40550609
1179.2000000	22.97241027	19.40388157
1179.3000000	22.9695458	19.39744291
1179.4000000	22.96475483	19.38779618
1179.5000000	22.95676878	19.37282889
1179.6000000	22.94617778	19.35352374
1179.7000000	22.93443725	19.33230433
1179.8000000	22.92194746	19.30983721
1179.9000000	22.91111322	19.29012697
1180.0000000	22.9018482	19.27302984
1180.1000000	22.89676446	19.26289552
1180.2000000	22.89519624	19.25861539
1180.3000000	22.8959933	19.25827401
1180.4000000	22.89984985	19.26302744
1180.5000000	22.90398064	19.26823752
1180.6000000	22.90816136	19.27353075
1180.7000000	22.91068426	19.27606332
1180.8000000	22.91214306	19.27682391
1180.9000000	22.9127289	19.2761308
1181.0000000	22.91327923	19.27537857
1181.1000000	22.91504873	19.27665653
1181.2000000	22.91802737	19.27994802
1181.3000000	22.92463509	19.2892828
1181.4000000	22.93264218	19.30094784
1181.5000000	22.94222976	19.31524479
1181.6000000	22.95236526	19.33045416
1181.7000000	22.96179148	19.3444824
1181.8000000	22.97012905	19.35669777
1181.9000000	22.97560914	19.36415476
1182.0000000	22.97955111	19.36905041
1182.1000000	22.98141789	19.37049038
1182.2000000	22.98145669	19.36888633
1182.3000000	22.98080761	19.36613678
1182.4000000	22.97945152	19.36220991
1182.5000000	22.97779041	19.35777509
1182.6000000	22.97591172	19.35297795
1182.7000000	22.97367043	19.34757699
1182.8000000	22.97073996	19.34102839
1182.9000000	22.96733288	19.3336861
1183.0000000	22.9630965	19.32496284
1183.1000000	22.95863361	19.31586237
1183.2000000	22.95425336	19.30689953
1183.3000000	22.95083105	19.29953187
1183.4000000	22.94911826	19.29501097
1183.5000000	22.94878699	19.29279064
1183.6000000	22.95163216	19.29585985
1183.7000000	22.9564727	19.30225185
1183.8000000	22.96282156	19.31115557
1183.9000000	22.97108478	19.32324715
1184.0000000	22.97965666	19.33585273
1184.1000000	22.98847749	19.34887286
1184.2000000	22.99705173	19.36148235
1184.3000000	23.00554682	19.37396005
1184.4000000	23.01396125	19.38630342
1184.5000000	23.02281917	19.39938529
1184.6000000	23.03197193	19.41295816
1184.7000000	23.04146956	19.42710531
1184.8000000	23.05072306	19.44084592
1184.9000000	23.05910971	19.45314301
1185.0000000	23.0662459	19.4633578
1185.1000000	23.06996578	19.46788361
1185.2000000	23.07155129	19.46885519
1185.3000000	23.07010077	19.46477105
1185.4000000	23.06545049	19.45535855
1185.5000000	23.05961199	19.44396738
1185.6000000	23.05259518	19.43061404
1185.7000000	23.04609835	19.41812659
1185.8000000	23.0402524	19.40672299
1185.9000000	23.03589335	19.39779544
1186.0000000	23.03281746	19.39100465
1186.1000000	23.03031752	19.38517297
1186.2000000	23.02822577	19.38002101
1186.3000000	23.02577703	19.37427458
1186.4000000	23.02310054	19.36814888
1186.5000000	23.0200894	19.3614659
1186.6000000	23.01770529	19.35582709
1186.7000000	23.01600149	19.35132114
1186.8000000	23.01682522	19.35102416
1186.9000000	23.02008984	19.35479186
1187.0000000	23.02533127	19.36185142
1187.1000000	23.03452234	19.37548811
1187.2000000	23.04546192	19.39203649
1187.3000000	23.05788892	19.41106176
1187.4000000	23.07188322	19.43269697
1187.5000000	23.08557433	19.45382729
1187.6000000	23.09896417	19.47445591
1187.7000000	23.10949547	19.49032437
1187.8000000	23.11771094	19.50233641
1187.9000000	23.12317683	19.50976974
1188.0000000	23.12318933	19.50812187
1188.1000000	23.12070131	19.50231005
1188.2000000	23.11511169	19.49133331
1188.3000000	23.10725647	19.47658379
1188.4000000	23.09917188	19.4614523
1188.5000000	23.09130938	19.44669065
1188.6000000	23.0853544	19.43510546
1188.7000000	23.08058177	19.42548917
1188.8000000	23.07763303	19.41891011
1188.9000000	23.07586981	19.41430522
1189.0000000	23.07455069	19.41043986
1189.1000000	23.07354775	19.40710102
1189.2000000	23.07299617	19.4045138
1189.3000000	23.07305975	19.40295097
1189.4000000	23.07485818	19.4042771
1189.5000000	23.07915697	19.40976693
1189.6000000	23.08518699	19.4181397
1189.7000000	23.09423145	19.43153224
1189.8000000	23.10422966	19.446513
1189.9000000	23.11458533	19.46208901
1190.0000000	23.12347017	19.47521573
1190.1000000	23.13013149	19.48463975
1190.2000000	23.13500791	19.49109148
1190.3000000	23.13656768	19.49202018
1190.4000000	23.13746969	19.49185356
1190.5000000	23.13783005	19.49078495
1190.6000000	23.13993846	19.49262725
1190.7000000	23.14374834	19.49730294
1190.8000000	23.14933553	19.50493826
1190.9000000	23.15771131	19.51721727
1191.0000000	23.16640728	19.53002948
1191.1000000	23.17538082	19.54330389
1191.2000000	23.18246312	19.55342894
1191.3000000	23.18805586	19.56107349
1191.4000000	23.19162218	19.56534359
1191.5000000	23.1924648	19.56507806
1191.6000000	23.19213583	19.56286154
1191.7000000	23.19035778	19.55823197
1191.8000000	23.18730299	19.55147631
1191.9000000	23.18356136	19.54357688
1192.0000000	23.17885835	19.53407653
1192.1000000	23.17339034	19.52330226
1192.2000000	23.16774082	19.51222572
1192.3000000	23.16224903	19.50141184
1192.4000000	23.15842299	19.49337184
1192.5000000	23.1560881	19.48781497
1192.6000000	23.15718496	19.4879728
1192.7000000	23.16168636	19.49380002
1192.8000000	23.16846859	19.50342539
1192.9000000	23.17888631	19.51910474
1193.0000000	23.19090877	19.53745637
1193.1000000	23.20391909	19.55745302
1193.2000000	23.21744781	19.57831292
1193.3000000	23.2302813	19.59801509
1193.4000000	23.24245328	19.61661569
1193.5000000	23.25202934	19.63089343
1193.6000000	23.25936344	19.64143777
1193.7000000	23.2647022	19.6486594
1193.8000000	23.26526655	19.64793048
1193.9000000	23.26389845	19.64398357
1194.0000000	23.26047034	19.63660623
1194.1000000	23.25559073	19.62681179
1194.2000000	23.25146222	19.61826812
1194.3000000	23.24839255	19.61148767
1194.4000000	23.24944176	19.61156616
1194.5000000	23.25274591	19.61539966
1194.6000000	23.25896874	19.62409348
1194.7000000	23.26725583	19.63622479
1194.8000000	23.27526911	19.64790014
1194.9000000	23.28215564	19.65769916
1195.0000000	23.28437756	19.65973049
1195.1000000	23.28332497	19.65630897
1195.2000000	23.27687564	19.64390056
1195.3000000	23.26541491	19.62314695
1195.4000000	23.25172764	19.5986856
1195.5000000	23.23594155	19.57072917
1195.6000000	23.22192476	19.54571905
1195.7000000	23.20995863	19.52412375
1195.8000000	23.20370938	19.51204846
1195.9000000	23.2034937	19.51002058
1196.0000000	23.20730965	19.51470635
1196.1000000	23.21734122	19.52974269
1196.2000000	23.2292881	19.54796849
1196.3000000	23.24219389	19.56779109
1196.4000000	23.25362903	19.5851647
1196.5000000	23.26241302	19.5981235
1196.6000000	23.26901642	19.60745106
1196.7000000	23.27112611	19.6092955
1196.8000000	23.27161934	19.60844812
1196.9000000	23.27067033	19.60519906
1197.0000000	23.26872865	19.60029696
1197.1000000	23.26682954	19.59546576
1197.2000000	23.26497502	19.5907088
1197.3000000	23.2630581	19.58584793
1197.4000000	23.26087288	19.58054027
1197.5000000	23.25834038	19.5746543
1197.6000000	23.25528499	19.56789759
1197.7000000	23.25234658	19.56133567
1197.8000000	23.2496828	19.55523108
1197.9000000	23.24869015	19.55190934
1198.0000000	23.24894548	19.55066578
1198.1000000	23.25112597	19.55262812
1198.2000000	23.25554797	19.55832312
1198.3000000	23.26093907	19.56563192
1198.4000000	23.26744795	19.57480209
1198.5000000	23.27400005	19.58404424
1198.6000000	23.2803002	19.59286682
1198.7000000	23.28578284	19.60032804
1198.8000000	23.29027836	19.60614547
1198.9000000	23.29420398	19.61101389
1199.0000000	23.29737514	19.61462592
1199.1000000	23.30039253	19.61798188
1199.2000000	23.30340776	19.62133426
1199.3000000	23.30685638	19.62540833
1199.4000000	23.31095786	19.63056959
1199.5000000	23.31557922	19.63659657
1199.6000000	23.32132598	19.64449761
1199.7000000	23.32773393	19.6534997
1199.8000000	23.33466713	19.66337647
1199.9000000	23.34227245	19.67437248
1200.0000000	23.34976648	19.68518316
1200.1000000	23.35715655	19.69582072
1200.2000000	23.36326889	19.70433055
1200.3000000	23.36843003	19.71125637
1200.4000000	23.37255833	19.71646228
1200.5000000	23.37474669	19.71843772
1200.6000000	23.37621287	19.71921054
1200.7000000	23.37684133	19.71858834
1200.8000000	23.37697934	19.71714944
1200.9000000	23.37712194	19.71571817
1201.0000000	23.377361	19.71444753
1201.1000000	23.37786289	19.71361457
1201.2000000	23.37842968	19.71288969
1201.3000000	23.37903592	19.71223049
1201.4000000	23.37936964	19.71111748
1201.5000000	23.37943886	19.70956402
1201.6000000	23.3790139	19.70718762
1201.7000000	23.37792147	19.70369971
1201.8000000	23.37638026	19.69946449
1201.9000000	23.37407867	19.69396303
1202.0000000	23.37092402	19.687041
1202.1000000	23.36719427	19.67916131
1202.2000000	23.36250616	19.66968569
1202.3000000	23.35749507	19.65967222
1202.4000000	23.35246311	19.649624
1202.5000000	23.34834543	19.64109828
1202.6000000	23.34616179	19.63579322
1202.7000000	23.3456005	19.63318978
1202.8000000	23.3491638	19.63745481
1202.9000000	23.35517813	19.64580145
1203.0000000	23.36315082	19.65740923
1203.1000000	23.37343673	19.67286911
1203.2000000	23.38349835	19.68795548
1203.3000000	23.39335088	19.70269366
1203.4000000	23.40022701	19.71247539
1203.5000000	23.40496413	19.71869514
1203.6000000	23.40733935	19.72098172
1203.7000000	23.40506103	19.715519
1203.8000000	23.40067977	19.70655436
1203.9000000	23.39378164	19.6933985
1204.0000000	23.3842853	19.67591595
1204.1000000	23.37424599	19.6575292
1204.2000000	23.36380552	19.63847442
1204.3000000	23.35528325	19.6226139
1204.4000000	23.34875267	19.61007006
1204.5000000	23.34564819	19.60323152
1204.6000000	23.34788423	19.60528634
1204.7000000	23.35306578	19.61224619
1204.8000000	23.36245984	19.62622093
1204.9000000	23.37425832	19.64419966
1205.0000000	23.38679166	19.6634021
1205.1000000	23.39927547	19.68252206
1205.2000000	23.41020178	19.69904837
1205.3000000	23.42006949	19.71381184
1205.4000000	23.42811237	19.72553651
1205.5000000	23.43552025	19.73620374
1205.6000000	23.44262601	19.74636785
1205.7000000	23.44987834	19.75677604
1205.8000000	23.45734567	19.76754227
1205.9000000	23.46491691	19.77848152
1206.0000000	23.47221968	19.7889737
1206.1000000	23.47889339	19.79841835
1206.2000000	23.48503119	19.80697057
1206.3000000	23.48991265	19.81343067
1206.4000000	23.49425295	19.81898959
1206.5000000	23.49808984	19.82371023
1206.6000000	23.50111471	19.82707864
1206.7000000	23.50375078	19.8297996
1206.8000000	23.50595765	19.83180584
1206.9000000	23.50716725	19.83215136
1207.0000000	23.50778244	19.83150705
1207.1000000	23.50765634	19.82962831
1207.2000000	23.50646365	19.82597343
1207.3000000	23.50482675	19.82157884
1207.4000000	23.50264216	19.8162722
1207.5000000	23.49994652	19.81011452
1207.6000000	23.49703631	19.80359953
1207.7000000	23.49386705	19.79665316
1207.8000000	23.49075134	19.78979596
1207.9000000	23.48788512	19.78335422
1208.0000000	23.48564583	19.77795647
1208.1000000	23.4849557	19.77513846
1208.2000000	23.48550846	19.77439018
1208.3000000	23.48852858	19.77775069
1208.4000000	23.49398813	19.78517346
1208.5000000	23.50092059	19.79504899
1208.6000000	23.50993137	19.80838543
1208.7000000	23.51949086	19.82263563
1208.8000000	23.52917245	19.83708916
1208.9000000	23.53783881	19.84985207
1209.0000000	23.54484976	19.85985828
1209.1000000	23.55052693	19.86764344
1209.2000000	23.55325909	19.87052441
1209.3000000	23.55439326	19.87074433
1209.4000000	23.55420434	19.86876097
1209.5000000	23.55208261	19.86355899
1209.6000000	23.54941975	19.85745591
1209.7000000	23.54624317	19.85049732
1209.8000000	23.54272444	19.84296899
1209.9000000	23.53914524	19.83533996
1210.0000000	23.53550502	19.82760931
1210.1000000	23.53195794	19.82003375
1210.2000000	23.5286226	19.81281078
1210.3000000	23.52558088	19.80607679
1210.4000000	23.52337577	19.80073593
1210.5000000	23.52179417	19.79643339
1210.6000000	23.52110898	19.7936236
1210.7000000	23.52185025	19.79318922
1210.8000000	23.52328941	19.79391703
1210.9000000	23.52565325	19.79618464
1211.0000000	23.52858817	19.79940326
1211.1000000	23.5316898	19.80289948
1211.2000000	23.53485717	19.80650519
1211.3000000	23.53777169	19.80968983
1211.4000000	23.54052173	19.81260057
1211.5000000	23.54299109	19.8150439
1211.6000000	23.54553258	19.81760736
1211.7000000	23.54823438	19.82043776
1211.8000000	23.55154332	19.82427922
1211.9000000	23.55564071	19.82943363
1212.0000000	23.56034542	19.8355994
1212.1000000	23.56629398	19.84383648
1212.2000000	23.57295752	19.8532642
1212.3000000	23.5801213	19.86352494
1212.4000000	23.58773032	19.8745271
1212.5000000	23.59518334	19.88526949
1212.6000000	23.60248144	19.89575391
1212.7000000	23.6088945	19.90476451
1212.8000000	23.61463651	19.91265763
1212.9000000	23.61973574	19.91948036
1213.0000000	23.62345516	19.92400535
1213.1000000	23.62651221	19.92742735
1213.2000000	23.62882149	19.9296041
1213.3000000	23.62985064	19.92964913
1213.4000000	23.63024938	19.92864435
1213.5000000	23.62986707	19.92633894
1213.6000000	23.62834067	19.92212832
1213.7000000	23.62621285	19.91691617
1213.8000000	23.62328996	19.91038003
1213.9000000	23.61928643	19.90204436
1214.0000000	23.61465258	19.89265904
1214.1000000	23.60910582	19.88175349
1214.2000000	23.6026641	19.86935758
1214.3000000	23.59586291	19.85636306
1214.4000000	23.58875789	19.84286259
1214.5000000	23.58224453	19.83034737
1214.6000000	23.57636464	19.81888703
1214.7000000	23.57204348	19.81002238
1214.8000000	23.56949668	19.80411251
1214.9000000	23.56805577	19.8000442
1215.0000000	23.56823223	19.79866925
1215.1000000	23.56881274	19.79796716
1215.2000000	23.56956939	19.79755837
1215.3000000	23.57003789	19.79666974
1215.4000000	23.57053213	19.79582398
1215.5000000	23.57119143	19.79525308
1215.6000000	23.57364841	19.7976758
1215.7000000	23.57850922	19.80410151
1215.8000000	23.58547279	19.81402888
1215.9000000	23.59784975	19.83297093
1216.0000000	23.61256609	19.85580866
1216.1000000	23.62953979	19.88240547
1216.2000000	23.64846728	19.91225581
1216.3000000	23.66692136	19.9413178
1216.4000000	23.6847956	19.96941418
1216.5000000	23.69983015	19.99278175
1216.6000000	23.71311488	20.01323542
1216.7000000	23.72420406	20.03003293
1216.8000000	23.7321849	20.04165426
1216.9000000	23.73858492	20.05064313
1217.0000000	23.74291022	20.05617707
1217.1000000	23.74462972	20.05737168
1217.2000000	23.74493771	20.05621578
1217.3000000	23.7432605	20.05175401
1217.4000000	23.73987819	20.04445283
1217.5000000	23.73578372	20.03596572
1217.6000000	23.73099319	20.02631947
1217.7000000	23.72636541	20.01694425
1217.8000000	23.72194891	20.00792086
1217.9000000	23.71812565	19.99988535
1218.0000000	23.71476435	19.99261914
1218.1000000	23.71169609	19.9858409
1218.2000000	23.7090734	19.97980466
1218.3000000	23.70698838	19.97466377
1218.4000000	23.70539759	19.9703459
1218.5000000	23.70526367	19.96845409
1218.6000000	23.70665406	19.96910063
1218.7000000	23.70928545	19.97181379
1218.8000000	23.71456578	19.97893809
1218.9000000	23.72108085	19.98811855
1219.0000000	23.72862366	19.99901047
1219.1000000	23.73706854	20.01140456
1219.2000000	23.74515173	20.02319635
1219.3000000	23.75288203	20.03440048
1219.4000000	23.75855385	20.04217672
1219.5000000	23.76284774	20.04765833
1219.6000000	23.76554215	20.05047642
1219.7000000	23.76529087	20.04838918
1219.8000000	23.76369094	20.04405609
1219.9000000	23.76044517	20.03698225
1220.0000000	23.75569803	20.02740825
1220.1000000	23.7506262	20.01729353
1220.2000000	23.7453455	20.00683101
1220.3000000	23.74088258	19.99773028
1220.4000000	23.73707826	19.98972631
1220.5000000	23.73438958	19.98358014
1220.6000000	23.73272342	19.97913675
1220.7000000	23.73146084	19.97536541
1220.8000000	23.73055209	19.9721833
1220.9000000	23.72962392	19.96896884
1221.0000000	23.72877196	19.9658813
1221.1000000	23.72822967	19.96330942
1221.2000000	23.72874752	19.96250297
1221.3000000	23.73020122	19.96325494
1221.4000000	23.73394616	19.96782242
1221.5000000	23.73985843	19.97599908
1221.6000000	23.74734868	19.98680348
1221.7000000	23.7575963	20.00219961
1221.8000000	23.76905136	20.01960645
1221.9000000	23.78134578	20.03841103
1222.0000000	23.79407687	20.05794278
1222.1000000	23.80611662	20.07632325
1222.2000000	23.81752651	20.09365485
1222.3000000	23.8262837	20.10656901
1222.4000000	23.8333426	20.11665509
1222.5000000	23.83869952	20.12390693
1222.6000000	23.84139387	20.12672491
1222.7000000	23.8436414	20.12879882
1222.8000000	23.84542926	20.13010725
1222.9000000	23.84869975	20.13388466
1223.0000000	23.85338436	20.14001692
1223.1000000	23.85999827	20.14936197
1223.2000000	23.86887564	20.16247626
